order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,delivery_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,hub_name,zone,hub_type,capacity_score,complaint_count,total_compensation,avg_resolution_days,incident_count,avg_resolved_hours,is_failed,has_complaint,has_incident,cost_per_km,high_risk_delivery
O01077,C0021,Retail,2024-08-30 00:01:00,4,North,Riverside,Low,130.85,App,0,DL00413,D046,V035,H01,2024-08-30 00:32:00,2024-08-30 11:34:46.079286,Failed,6.34,1.0,0.0,4.22,10.75,30,Central,SME,2025-07-31 01:39:00,63.6,40.8,Phone,Active,North Exchange,North,Dispatch,82.0,0.0,0.0,,1.0,5.7,1,0,1,1.6955835962145112,1
O01078,C0622,Parcel,2024-04-26 02:59:00,6,Airport,Riverside,Low,91.33,Web,1,,,,,,,,,,,,,22,Riverside,Consumer,2024-01-28 13:46:00,54.2,26.8,Phone,Dormant,,,,,0.0,0.0,,0.0,,0,0,0,,0
O01079,C0017,Passenger,2024-03-31 06:09:00,24,South,Riverside,Medium,190.5,App,0,DL00371,D158,V069,H03,2024-03-31 08:45:00,2024-04-01 08:18:08.744449,OnTime,17.43,0.0,0.0,3.57,10.98,30,South,SME,2025-11-29 05:06:00,72.1,55.4,App,Active,East Dock,East,Warehouse,74.0,0.0,0.0,,1.0,18.5,0,0,1,0.629948364888124,1
O01080,C0107,Passenger,2025-04-26 10:04:00,1,Ctr,North,High,65.57,App,1,,,,,,,,,,,,,64,Airport,Consumer,2024-07-28 15:39:00,46.2,43.1,Phone,Dormant,,,,,1.0,46.94,9.0,0.0,,0,1,0,,1
O01081,C0581,Medical,2025-06-18 11:20:00,2,West,Airport,Critical,10.07,App,1,DL00034,D157,V110,H04,2025-06-18 12:01:00,2025-06-19 05:14:57.054608,Delayed,14.68,0.0,0.0,4.4,9.44,78,North,Consumer,2024-09-27 00:03:00,48.1,68.4,App,Dormant,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,0,0,0,0.6430517711171662,0
O01082,C0530,Medical,2024-10-25 13:47:00,24,Riverside,West,Medium,43.58,Web,0,DL00947,D129,V019,H04,2024-10-25 15:52:00,2024-10-26 13:23:40.712696,OnTime,10.8,0.0,0.0,4.13,11.79,28,West,SME,2025-05-31 12:41:00,55.9,35.1,Partner API,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,1.0,14.7,0,0,1,1.0916666666666666,1
O01083,C0156,Retail,2025-05-05 08:21:00,12,East,South,Low,29.43,Phone,0,DL00631,D124,V090,H01,2025-05-05 10:46:00,2025-05-06 00:19:38.465562,Delayed,13.35,1.0,0.0,2.82,10.41,26,East,SME,2025-03-02 03:25:00,,32.3,Web,Active,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,0.7797752808988765,0
O01084,C0416,Passenger,2024-02-26 02:16:00,4,Central,South,Medium,64.17,App,0,,,,,,,,,,,,,34,South,Consumer,2024-10-09 09:00:00,66.0,16.7,Web,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O01085,C0051,Medical,2024-06-15 08:05:00,6,Central,West,High,150.85,App,0,,,,,,,,,,,,,37,East,Consumer,2025-04-04 12:35:00,49.3,53.8,App,Active,,,,,1.0,19.53,1.0,0.0,,0,1,0,,1
O01086,C0276,Passenger,2024-03-05 19:03:00,4,Airport,South,Low,140.6,Phone,0,DL00156,D100,V085,H08,2024-03-05 21:40:00,2024-03-06 10:03:18.736184,Delayed,31.74,2.0,0.0,2.18,17.62,47,South,Consumer,2024-11-15 02:59:00,66.9,76.6,App,Active,Midtown Relay,Central,Charging,63.0,0.0,0.0,,0.0,,0,0,0,0.5551354757403907,0
O01087,C0248,Parcel,2025-12-14 08:08:00,1,Airport,West,Low,116.34,Web,0,DL00826,D089,V021,H01,2025-12-14 08:53:00,2025-12-14 12:01:02.924988,OnTime,24.56,1.0,0.0,3.83,14.2,59,Central,Consumer,2025-10-14 11:06:00,71.1,39.9,App,Active,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,0.5781758957654723,0
O01088,C0444,Parcel,2024-12-02 10:32:00,6,North,West,Medium,49.16,Web,1,DL00667,D049,V087,H08,2024-12-02 12:50:00,2024-12-02 16:12:08.912167,OnTime,9.91,1.0,0.0,4.8,13.21,67,Ctr,Consumer,2024-09-10 05:15:00,80.5,70.1,Web,Active,Midtown Relay,Central,Charging,63.0,1.0,46.17,7.0,0.0,,0,1,0,1.3329969727547932,1
O01089,C0035,Retail,2025-05-18 04:12:00,2,Riverside,North,Low,7.74,Phone,0,DL00157,D144,V040,H06,2025-05-18 05:27:00,2025-05-18 08:03:36.606151,OnTime,12.43,2.0,0.0,5.0,13.52,22,East,Consumer,2025-07-25 18:50:00,46.7,85.5,App,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,0.0,,0,0,0,1.0876910699919549,0
O01090,C0414,Medical,2025-09-11 17:51:00,24,South,Airport,Critical,58.6,App,0,DL00442,D150,V099,H02,2025-09-11 20:27:00,2025-09-12 18:27:20.507484,OnTime,8.63,1.0,0.0,4.98,6.69,21,Riverside,SME,2024-02-14 08:47:00,77.3,61.5,Web,Active,South Link,South,Dispatch,78.0,0.0,0.0,,0.0,,0,0,0,0.7752027809965237,0
O01091,C0471,Business,2024-02-22 04:53:00,2,Riverside,Airport,Medium,49.37,App,0,,,,,,,,,,,,,42,North,Consumer,2025-05-10 02:26:00,59.9,28.0,App,Dormant,,,,,0.0,0.0,,0.0,,0,0,0,,0
O01092,C0482,Passenger,2025-12-10 13:24:00,6,North,East,Low,97.48,Web,0,DL00837,D052,V074,H03,2025-12-10 15:10:00,2025-12-10 21:02:34.959459,OnTime,5.31,0.0,0.0,3.76,9.42,73,Riverside,Enterprise,2025-02-04 23:25:00,74.8,54.1,Web,Active,East Dock,East,Warehouse,74.0,0.0,0.0,,0.0,,0,0,0,1.7740112994350283,0
O01093,C0205,Retail,2024-10-29 22:01:00,12,Riverside,West,Low,38.72,App,1,DL00396,D105,V063,H06,2024-10-30 00:23:00,2024-10-30 09:36:43.398508,OnTime,14.79,2.0,0.0,4.55,21.09,62,Central,Consumer,2025-04-02 03:42:00,52.1,78.7,Web,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,0.0,,0,0,0,1.4259634888438135,0
O01094,C0204,Parcel,2024-08-22 09:51:00,2,East,Riverside,Medium,208.68,Phone,0,DL00228,D052,V085,H04,2024-08-22 11:22:00,2024-08-22 10:34:20.985351,OnTime,6.68,2.0,0.0,4.05,11.59,78,Riverside,Consumer,2025-06-10 15:15:00,87.1,25.8,App,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,0,0,0,1.7350299401197606,0
O01095,C0612,Business,2024-03-14 15:06:00,6,South,Airport,High,23.65,Web,0,DL00481,D077,V086,H04,2024-03-14 17:15:00,2024-03-14 20:29:07.930187,OnTime,16.16,1.0,0.0,3.89,22.66,53,Central,Consumer,2024-08-10 02:56:00,82.3,74.0,App,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,1.0,23.5,0,0,1,1.4022277227722773,1
O01096,C0036,Passenger,2024-03-08 18:09:00,4,North,Airport,Medium,163.56,App,0,,,,,,,,,,,,,36,Airport,Consumer,2024-11-17 10:44:00,66.4,30.7,App,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O01097,C0390,Retail,2024-07-14 22:28:00,12,Airport,North,Low,59.58,App,0,DL00090,D027,V065,H04,2024-07-14 23:21:00,2024-07-15 09:00:31.809183,OnTime,33.86,3.0,0.0,4.76,24.2,51,Ctr,Consumer,2024-04-25 02:59:00,66.5,52.9,App,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,0,0,0,0.7147076196101595,0
O01098,C0093,Retail,2025-04-24 07:39:00,2,North,Riverside,Low,17.79,Web,0,DL00703,D136,V020,H06,2025-04-24 09:34:00,2025-04-24 15:44:51.782386,Delayed,11.16,1.0,0.0,2.82,12.56,48,North,Consumer,2024-08-16 17:34:00,41.2,56.3,App,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,1.0,9.6,0,0,1,1.125448028673835,1
O01099,C0302,Retail,2024-04-05 21:30:00,24,East,Ctr,Critical,35.33,App,0,DL00600,D039,V114,H07,2024-04-05 23:46:00,2024-04-06 23:09:46.318144,OnTime,10.4,1.0,0.0,3.91,11.24,35,West,Consumer,2024-02-22 21:18:00,60.0,83.8,App,Active,Riverside Hub,Riverside,Warehouse,66.0,0.0,0.0,,0.0,,0,0,0,1.0807692307692307,0
O01100,C0239,Business,2025-08-01 13:08:00,4,Airport,East,High,41.49,App,0,DL00916,D036,V049,H03,2025-08-01 15:41:00,2025-08-01 15:52:41.636010,OnTime,22.62,1.0,0.0,4.95,17.14,65,Central,SME,2025-09-25 20:09:00,80.0,51.7,App,Suspended,East Dock,East,Warehouse,74.0,0.0,0.0,,0.0,,0,0,0,0.757736516357206,0
O01101,C0023,Parcel,2024-01-14 06:59:00,6,Riverside,North,Medium,38.39,Phone,1,DL00295,D131,V087,H07,2024-01-14 09:50:00,2024-01-14 14:16:20.091051,OnTime,20.39,2.0,0.0,5.0,18.38,52,South,Consumer,2025-06-28 13:49:00,73.1,45.2,Web,Active,Riverside Hub,Riverside,Warehouse,66.0,1.0,27.41,14.0,0.0,,0,1,0,0.9014222658165767,1
O01102,C0323,Passenger,2025-08-19 06:06:00,4,Airport,West,Medium,81.39,API,1,DL00904,D160,V112,H04,2025-08-19 06:18:00,2025-08-19 09:41:36.852221,OnTime,32.81,0.0,0.0,4.79,16.84,69,East,Consumer,2025-04-08 10:48:00,70.8,68.6,App,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,1.0,4.8,0,0,1,0.5132581530021335,1
O01103,C0337,Passenger,2025-10-11 14:15:00,24,North,East,Medium,95.68,App,0,,,,,,,,,,,,,71,North,Consumer,2025-10-06 06:05:00,45.8,52.4,Web,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O01104,C0480,Parcel,2024-09-21 16:27:00,12,East,Riverside,Low,55.13,Web,0,DL00376,D090,V114,H04,2024-09-21 17:50:00,2024-09-22 04:54:45.274892,OnTime,6.72,0.0,0.0,4.51,5.92,26,North,Enterprise,2025-03-02 00:55:00,67.6,49.6,App,Dormant,West Gate,West,Dispatch,69.0,2.0,38.76,10.0,1.0,20.4,0,1,1,0.8809523809523809,1
O01105,C0239,Business,2025-06-18 17:21:00,12,East,West,Medium,13.4,Phone,0,DL00212,D142,V041,H01,2025-06-18 18:46:00,2025-06-19 18:15:30.156582,Delayed,13.85,1.0,1.0,4.29,11.45,65,Central,SME,2025-09-25 20:09:00,80.0,51.7,App,Suspended,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,0.8267148014440433,0
O01106,C0175,Business,2024-02-28 00:14:00,12,East,Ctr,Medium,22.49,Web,0,DL00949,D060,V005,H02,2024-02-28 01:58:00,2024-02-28 10:58:31.708981,OnTime,11.36,0.0,0.0,4.05,20.13,37,Central,Consumer,2025-06-08 02:07:00,86.4,56.9,App,Active,South Link,South,Dispatch,78.0,1.0,57.63,7.0,0.0,,0,1,0,1.7720070422535212,1
O01107,C0182,Business,2024-01-25 07:32:00,12,Airport,Central,Medium,282.35,App,0,DL00315,D082,V041,H04,2024-01-25 08:28:00,2024-01-26 02:41:51.339470,Delayed,37.41,2.0,0.0,4.22,17.73,21,East,Enterprise,2025-06-11 18:31:00,47.2,58.2,App,Dormant,West Gate,West,Dispatch,69.0,1.0,4.94,1.0,0.0,,0,1,0,0.47393744987971137,1
O01108,C0235,Parcel,2024-10-24 06:40:00,4,North,Central,Critical,164.37,Web,0,DL00772,D135,V058,H07,2024-10-24 07:22:00,2024-10-24 12:22:16.408717,OnTime,15.77,0.0,0.0,4.48,12.1,35,Airport,Enterprise,2024-06-07 21:57:00,43.7,60.0,Phone,Active,Riverside Hub,Riverside,Warehouse,66.0,0.0,0.0,,2.0,16.0,0,0,1,0.7672796448953709,1
O01109,C0598,Business,2025-12-08 14:39:00,2,Airport,Riverside,Low,16.12,Phone,0,DL00297,D107,V018,H01,2025-12-08 15:52:00,,OnTime,33.69,1.0,0.0,3.55,22.27,28,North,Consumer,2025-10-02 01:56:00,66.7,68.2,App,Active,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,0.6610270109824874,0
O01110,C0232,Passenger,2024-07-15 05:13:00,1,South,Airport,Low,82.48,App,0,,,,,,,,,,,,,45,South,SME,2025-02-07 00:19:00,27.7,70.8,App,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O01111,C0167,Retail,2024-11-14 21:57:00,6,South,North,Low,18.03,App,1,DL00487,D054,V027,H03,2024-11-15 00:10:00,2024-11-15 04:17:33.739828,OnTime,12.36,0.0,0.0,4.26,12.09,72,Ctr,Consumer,2025-12-24 13:32:00,52.5,62.0,App,Active,East Dock,East,Warehouse,74.0,0.0,0.0,,0.0,,0,0,0,0.9781553398058253,0
O01112,C0301,Business,2024-09-24 04:10:00,2,East,West,Critical,278.14,App,0,DL00942,D013,V027,H04,2024-09-24 04:28:00,2024-09-24 12:36:48.346377,Failed,12.99,1.0,0.0,4.06,16.82,40,Riverside,SME,2024-02-19 08:06:00,58.6,68.6,Phone,Dormant,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,1,0,0,1.2948421862971518,1
O01113,C0599,Passenger,2024-03-04 07:29:00,6,Riverside,North,High,94.63,Web,0,,,,,,,,,,,,,40,North,Consumer,2025-05-04 22:34:00,81.4,44.4,App,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O01114,C0278,Passenger,2024-12-13 22:45:00,1,Riverside,East,Medium,94.52,App,0,DL00830,D164,V071,H01,2024-12-14 00:50:00,2024-12-13 23:09:00.000000,OnTime,11.1,2.0,0.0,4.33,10.17,30,Riverside,SME,2025-04-14 02:52:00,95.2,74.7,,Suspended,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,0.9162162162162162,0
O01115,C0492,Business,2025-11-28 22:50:00,1,West,Ctr,Medium,63.15,Web,0,DL00725,D140,V094,H06,2025-11-29 00:00:00,2025-11-29 16:20:27.980617,Failed,13.65,1.0,0.0,2.1,12.34,22,West,Consumer,2024-06-24 04:22:00,60.0,65.6,Phone,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,2.0,10.5,1,0,1,0.904029304029304,1
O01116,C0556,Medical,2024-11-13 12:20:00,6,East,West,Medium,61.33,App,0,DL00147,D123,V017,H06,2024-11-13 14:46:00,2024-11-13 19:29:47.090691,OnTime,1.21,1.0,0.0,4.08,14.96,20,East,Consumer,2025-01-03 10:48:00,48.9,65.5,Web,Dormant,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,0.0,,0,0,0,12.363636363636365,0
O01117,C0296,Parcel,2025-06-19 23:19:00,6,Airport,East,High,59.12,App,0,DL00867,D089,V079,H02,2025-06-20 01:47:00,2025-06-20 03:09:47.164152,OnTime,23.28,4.0,0.0,3.45,11.6,28,North,Enterprise,2024-07-19 22:00:00,41.9,57.3,Phone,Active,South Link,South,Dispatch,78.0,0.0,0.0,,0.0,,0,0,0,0.4982817869415807,0
O01118,C0106,Passenger,2024-02-26 19:20:00,4,West,West,High,65.93,App,0,DL00846,D038,V004,H03,2024-02-26 19:54:00,2024-02-26 23:58:17.438286,OnTime,17.64,0.0,0.0,4.01,17.89,22,Ctr,Consumer,2025-04-26 06:21:00,63.0,45.3,App,Active,East Dock,East,Warehouse,74.0,0.0,0.0,,0.0,,0,0,0,1.0141723356009071,0
O01119,C0627,Medical,2024-04-01 09:03:00,6,Ctr,North,Medium,47.89,Phone,0,,,,,,,,,,,,,54,Airport,Consumer,2024-02-03 00:07:00,53.8,57.9,Phone,Active,,,,,1.0,13.45,1.0,0.0,,0,1,0,,1
O01120,C0182,Medical,2024-11-28 16:15:00,2,South,West,Low,62.79,App,0,,,,,,,,,,,,,21,East,Enterprise,2025-06-11 18:31:00,47.2,58.2,App,Dormant,,,,,0.0,0.0,,0.0,,0,0,0,,0
O01121,C0078,Retail,2024-06-03 05:59:00,12,Central,South,High,73.49,App,0,DL00475,D074,V027,H07,2024-06-03 08:50:00,2024-06-03 17:50:35.358594,OnTime,3.63,2.0,0.0,4.29,9.74,40,East,Consumer,2024-06-01 20:16:00,35.2,24.6,Phone,Active,Riverside Hub,Riverside,Warehouse,66.0,1.0,58.9,10.0,1.0,13.2,0,1,1,2.6831955922865016,1
O01122,C0390,Parcel,2025-10-06 07:29:00,12,South,Riverside,High,131.53,App,0,DL00679,D008,V098,H04,2025-10-06 07:57:00,2025-10-07 02:15:06.169683,Delayed,1.2,2.0,0.0,2.15,12.25,51,Ctr,Consumer,2024-04-25 02:59:00,66.5,52.9,App,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,0,0,0,10.208333333333334,0
O01123,C0274,Parcel,2024-01-31 06:20:00,24,South,West,High,98.07,App,1,DL00658,D001,V073,H04,2024-01-31 07:38:00,2024-02-01 18:27:27.869371,Failed,6.23,1.0,0.0,4.41,6.01,66,Riverside,SME,2025-04-22 14:49:00,66.0,68.3,Phone,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,1,0,0,0.9646869983948635,1
O01124,C0015,Business,2024-05-02 16:45:00,4,Riverside,South,High,148.02,App,1,DL00464,D017,V016,H04,2024-05-02 17:53:00,2024-05-02 19:40:27.608348,OnTime,16.51,0.0,0.0,3.76,9.45,37,South,SME,2024-05-27 17:07:00,54.5,52.8,Phone,Active,West Gate,West,Dispatch,69.0,1.0,19.46,12.0,1.0,29.3,0,1,1,0.5723803755299818,1
O01125,C0510,Parcel,2025-06-17 11:43:00,12,West,Central,Low,47.38,Phone,0,,,,,,,,,,,,,42,West,Consumer,2025-07-29 21:02:00,67.4,49.0,App,Active,,,,,2.0,70.78999999999999,15.5,0.0,,0,1,0,,1
O01126,C0587,Parcel,2025-05-02 16:19:00,4,South,Central,Medium,15.01,Web,0,DL00758,D085,V043,H07,2025-05-02 17:34:00,2025-05-03 09:21:46.227061,Delayed,21.98,4.0,0.0,2.72,17.1,28,South,Consumer,2024-01-01 01:03:00,55.7,82.8,App,Active,Riverside Hub,Riverside,Warehouse,66.0,0.0,0.0,,0.0,,0,0,0,0.7779799818016379,0
O01127,C0296,Retail,2024-03-17 03:42:00,1,Riverside,Central,Medium,104.37,Web,1,DL00379,D018,V020,H02,2024-03-17 03:56:00,,OnTime,17.4,1.0,0.0,3.6,14.92,28,North,Enterprise,2024-07-19 22:00:00,41.9,57.3,Phone,Active,South Link,South,Dispatch,78.0,0.0,0.0,,0.0,,0,0,0,0.8574712643678162,0
O01128,C0588,Passenger,2024-03-12 19:24:00,6,West,Airport,Medium,12.73,App,0,DL00393,D108,V060,H04,2024-03-12 19:57:00,2024-03-13 03:36:11.659720,Failed,13.97,1.0,0.0,3.11,5.79,47,Riverside,SME,2025-06-28 00:25:00,34.8,62.6,Web,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,1,0,0,0.41445955619183966,1
O01129,C0292,Medical,2025-03-23 15:04:00,6,North,Airport,Low,139.29,App,0,DL00888,D055,V027,H07,2025-03-23 16:39:00,2025-03-24 16:16:34.620357,Failed,11.78,2.0,0.0,3.61,7.64,24,South,Consumer,2025-03-02 11:24:00,73.2,57.9,App,Active,Riverside Hub,Riverside,Warehouse,66.0,1.0,6.68,1.0,0.0,,1,1,0,0.6485568760611206,1
O01130,C0649,Business,2024-09-15 21:32:00,4,East,North,Low,94.24,App,0,,,,,,,,,,,,,75,Central,Enterprise,2025-09-08 16:30:00,42.1,34.4,App,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O01131,C0110,Medical,2024-08-15 14:20:00,4,Airport,North,Low,150.77,App,1,,,,,,,,,,,,,63,East,Consumer,2025-10-20 02:53:00,,59.4,Phone,Active,,,,,2.0,32.61,5.0,0.0,,0,1,0,,1
O01132,C0588,Business,2025-05-03 22:26:00,2,South,Riverside,Low,81.66,App,0,DL00115,D030,V116,H04,2025-05-04 01:04:00,2025-05-04 01:53:19.398895,OnTime,18.75,1.0,0.0,4.35,8.08,47,Riverside,SME,2025-06-28 00:25:00,34.8,62.6,Web,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,0,0,0,0.43093333333333333,0
O01133,C0318,Parcel,2025-12-23 11:34:00,24,East,West,Medium,8.61,Phone,0,DL00933,D032,V009,H02,2025-12-23 12:04:00,2025-12-24 12:43:50.593770,OnTime,12.66,1.0,0.0,3.83,14.09,48,West,Consumer,2025-05-09 17:42:00,68.2,71.0,App,Dormant,South Link,South,Dispatch,78.0,0.0,0.0,,1.0,16.3,0,0,1,1.112954186413902,1
O01134,C0248,Retail,2025-04-02 23:59:00,4,Central,South,Low,87.01,App,0,,,,,,,,,,,,,59,Central,Consumer,2025-10-14 11:06:00,71.1,39.9,App,Active,,,,,1.0,25.69,9.0,0.0,,0,1,0,,1
O01135,C0505,Parcel,2024-11-18 19:03:00,4,West,West,High,103.41,Web,0,,,,,,,,,,,,,36,North,Consumer,2024-08-11 01:25:00,51.9,100.0,Phone,Active,,,,,1.0,22.87,12.0,0.0,,0,1,0,,1
O01136,C0529,Retail,2024-04-17 14:05:00,1,Ctr,North,Low,123.74,,1,,,,,,,,,,,,,41,Riverside,SME,2025-06-07 02:03:00,43.2,51.5,App,Active,,,,,1.0,2.44,6.0,0.0,,0,1,0,,1
O01137,C0213,Passenger,2025-10-14 08:08:00,2,South,Central,Medium,101.93,App,1,DL00080,D030,V022,H04,2025-10-14 08:21:00,2025-10-14 08:32:00.000000,OnTime,16.29,0.0,0.0,4.42,14.17,53,East,Consumer,2024-02-25 04:00:00,94.2,53.3,App,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,1.0,1.0,0,0,1,0.8698588090853284,1
O01138,C0409,Parcel,2024-02-08 17:08:00,2,Airport,South,Medium,41.05,App,0,DL00227,D083,V114,H04,2024-02-08 18:51:00,2024-02-08 20:38:03.973692,OnTime,16.490000000000002,2.0,0.0,4.65,13.68,45,South,Consumer,2025-01-19 01:29:00,82.8,56.9,Web,Dormant,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,0,0,0,0.8295936931473619,0
O01139,C0474,Medical,2024-03-05 14:43:00,6,East,East,Medium,87.44,App,0,DL00753,D163,V101,H04,2024-03-05 15:46:00,2024-03-05 23:19:36.199347,OnTime,17.13,1.0,0.0,4.6,16.29,40,Central,Consumer,2025-06-30 02:41:00,65.5,72.0,App,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,0,0,0,0.9509632224168126,0
O01140,C0244,Passenger,2025-09-26 01:19:00,6,East,South,Low,97.23,App,0,DL00668,D107,V018,H05,2025-09-26 01:35:00,2025-09-26 08:09:15.372043,OnTime,19.54,0.0,0.0,4.57,16.84,27,Airport,Consumer,2024-01-17 21:37:00,52.7,54.9,Phone,Active,Central Core,Central,Control,88.0,0.0,0.0,,0.0,,0,0,0,0.8618219037871034,0
O01141,C0630,Business,2025-11-04 02:54:00,4,East,North,Low,36.73,App,1,,,,,,,,,,,,,57,Central,Enterprise,2025-12-18 00:01:00,62.3,100.0,Web,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O01142,C0136,Retail,2025-11-07 10:27:00,24,East,West,High,91.95,App,0,DL00541,D022,V013,H04,2025-11-07 11:29:00,2025-11-08 09:47:08.900794,OnTime,6.68,1.0,0.0,3.89,8.98,64,Ctr,Consumer,2024-06-04 16:32:00,64.9,50.4,,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,0,0,0,1.344311377245509,0
O01143,C0467,Retail,2025-06-16 02:09:00,2,Riverside,East,Low,217.11,Phone,0,DL00832,D083,V109,H06,2025-06-16 02:45:00,2025-06-16 13:02:41.765284,Failed,18.52,0.0,0.0,4.27,13.94,49,West,Enterprise,2024-12-01 13:43:00,58.7,31.7,Web,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,0.0,,1,0,0,0.7526997840172787,1
O01144,C0571,Passenger,2025-02-07 22:06:00,4,Riverside,South,Medium,17.71,App,1,DL00499,D053,V038,H01,2025-02-07 22:48:00,2025-02-08 17:25:46.790590,Delayed,10.41,0.0,0.0,3.5,10.6,33,South,Consumer,2024-11-07 03:33:00,44.1,36.5,Phone,Active,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,1.0182516810758886,0
O01145,C0548,Passenger,2024-02-22 01:18:00,24,East,North,Medium,301.38,App,0,DL00415,D116,V031,H03,2024-02-22 02:27:00,2024-02-23 02:36:12.176009,OnTime,13.31,0.0,0.0,4.23,10.05,56,North,Enterprise,2024-09-27 03:49:00,68.5,44.1,App,Active,East Dock,East,Warehouse,74.0,0.0,0.0,,0.0,,0,0,0,0.7550713749060857,0
O01146,C0118,Business,2025-11-17 04:33:00,6,South,East,High,61.63,Phone,0,DL00779,D127,V048,H08,2025-11-17 05:21:00,2025-11-17 11:08:16.099967,OnTime,6.04,1.0,0.0,4.27,15.07,20,South,Consumer,2024-06-23 04:01:00,79.1,31.1,App,Active,Midtown Relay,Central,Charging,63.0,0.0,0.0,,0.0,,0,0,0,2.4950331125827816,0
O01147,C0165,Retail,2024-04-19 22:04:00,2,South,South,Low,149.49,App,0,DL00800,D001,V008,H02,2024-04-20 00:58:00,2024-04-20 13:46:46.149267,Delayed,10.59,1.0,0.0,3.41,13.12,39,Airport,Consumer,2025-02-11 15:10:00,69.5,80.8,App,Active,South Link,South,Dispatch,78.0,0.0,0.0,,1.0,6.1,0,0,1,1.23890462700661,1
O01148,C0606,Passenger,2024-11-19 05:52:00,24,Ctr,Riverside,Medium,122.59,App,0,DL00680,D064,V056,H04,2024-11-19 06:45:00,2024-11-20 06:09:27.821347,OnTime,12.17,0.0,0.0,4.49,8.14,68,South,Consumer,2024-05-06 10:57:00,64.3,56.9,App,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,0,0,0,0.6688578471651603,0
O01149,C0246,Business,2025-06-28 19:53:00,24,Riverside,Airport,Low,34.67,App,0,,,,,,,,,,,,,32,Central,Consumer,2025-10-20 07:05:00,63.8,60.6,Phone,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O01150,C0270,Passenger,2025-02-20 05:15:00,1,North,West,Low,144.76,Phone,0,DL00599,D133,V112,H01,2025-02-20 06:18:00,2025-02-20 07:36:40.669805,OnTime,7.34,0.0,0.0,5.0,4.99,64,Central,SME,2024-10-02 21:06:00,14.5,56.9,Phone,Suspended,North Exchange,North,Dispatch,82.0,0.0,0.0,,1.0,19.0,0,0,1,0.6798365122615804,1
O01151,C0100,Retail,2024-06-26 12:48:00,12,South,North,Medium,94.09,App,0,DL00882,D039,V036,H03,2024-06-26 13:58:00,2024-06-27 02:26:43.512371,OnTime,3.86,0.0,0.0,4.76,7.4,34,Ctr,Consumer,2024-01-30 00:50:00,28.0,28.6,Web,Active,East Dock,East,Warehouse,74.0,2.0,14.98,3.5,2.0,0.8,0,1,1,1.917098445595855,1
O01152,C0247,Passenger,2025-03-12 22:21:00,24,Riverside,West,High,192.23,App,0,DL00301,D165,V009,H04,2025-03-13 00:37:00,2025-03-13 23:37:06.560164,OnTime,9.27,0.0,0.0,5.0,9.21,31,East,Consumer,2024-02-01 01:08:00,58.9,30.3,Web,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,0,0,0,0.9935275080906151,0
